Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone,
9bits," $5,000+ ",None,$25 - $49,"""2 - 9""","Kiev,",None,https://clutch.co/profile/9bits,http://ninebits.com.ua,contact@ninebits.com.ua,"
+380979479759 ",
Flow Studio," $5,000+ ",None,$50 - $99,"""2 - 9""","Bratislava,",None,https://clutch.co/profile/flow-studio,https://flowstudio.co,sales@flowstudio.co,"
 ",
Appreneurial," $1,000+ ",None,$25 - $49,"""2 - 9""",None,DE,https://clutch.co/profile/appreneurial,http://appreneurial.com,hello@appreneurial.com,"
+1 (267) 422-4117 ",
Initech Software Services Ltd.," $25,000+ ",None,$50 - $99,"""10 - 49""","Ramat Gan,",None,https://clutch.co/profile/initech-software-services,https://initech.co.il/en/,sales@initech.co.il,"
+1-646-5008659 ",
Studio Present, Undisclosed,None,$25 - $49,"""10 - 49""","Subotica,",None,https://clutch.co/profile/studio-present,http://www.studiopresent.com/,info@studiopresent.com,"
+381 24 552 105 ",
IT Lab," $10,000+ ",None,$50 - $99,"""10 - 49""","Prague,",None,https://clutch.co/profile/it-labs,http://www.itlab.cz,maralik@itlab.cz,"
+420 777 240 366 ",
Kainspire," $1,000+ ",None,< $25,"""10 - 49""","Ghazibad,",None,https://clutch.co/profile/kainspire,http://www.kainspiresw.com,sales@kainspiresw.com,"
9643160086 ",
Elite Crest Technologies," $25,000+ ",None,$150 - $199,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/elite-crest-technologies,http://www.elitecrest.com,support@elitecrest.com,"
+1 (877) 650 0046 ",
Whisp R&D," $10,000+ ",None,$50 - $99,"""10 - 49""","Tel Aviv,",None,https://clutch.co/profile/whisp-rd,http://whisp.software,arthur@whisp.software,"
+972.525.090.846 ",
Iblesoft Inc.," $1,000+ ",None,$25 - $49,"""50 - 249""","Doral,",FL,https://clutch.co/profile/iblesoft,http://www.iblesoft.com/,sales@iblesoft.com,"
+1.305.908.7957 ",
"Gate6, Inc.", Undisclosed,None,None,"""50 - 249""","Scottsdale,",AZ,https://clutch.co/profile/gate6,https://www.gate6.com/,support@gate6.com,"
(623) 572-7725 ",
Off-Road Studios, Undisclosed,None,$25 - $49,"""50 - 249""","Lahore,",None,https://clutch.co/profile/road-studios,http://www.offroadstudios.com,sales.americas@offroadstudios.com,"
92.423.581.7596-7 ",
Vortex," $1,000+ ",None,$25 - $49,"""50 - 249""","Lucknow,",None,https://clutch.co/profile/vortex,http://www.VortexGlobalServices.com,contact@vortexglobalservices.com,"
+91 522 4102099 ",
Inspace Labs," $5,000+ ",None,$25 - $49,"""2 - 9""","Cracow,",None,https://clutch.co/profile/inspace-labs,http://inspace.io,contact@inspace.io,"
+4866608585 ",
Qaprosoft," $50,000+ ",None,$50 - $99,"""50 - 249""","Rosevelle,",CA,https://clutch.co/profile/qaprosoft,http://qaprosoft.com/,presale@qaprosoft.com,"
 ",
GRT," $5,000+ ",None,$25 - $49,"""10 - 49""","Ivano-Frankivsk,",None,https://clutch.co/profile/grt,http://grt-team.com/,sales@grt-team.com,"
 ",
Third Rock Techkno," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/third-rock-techkno,http://thirdrocktechkno.com,contact@thirdrocktechkno.com,"
+919879497579 ",
iColdo," $5,000+ ",None,$50 - $99,"""10 - 49""","Iasi,",None,https://clutch.co/profile/icoldo,http://www.icoldo.com,hello@icoldo.com,"
+40 747 017 015 ",
Ambrino Technology," $1,000+ ",None,< $25,"""10 - 49""","Kolkata,",None,https://clutch.co/profile/ambrino-technology,http://www.ambrino.com/,info@ambrino.com,"
+919836119373 ",
Adapt360," $25,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/adapt360,http://www.adapt360.com/,marketing@adapt360.com,"
 ",
orbital Innovation," $1,000+ ",None,< $25,"""2 - 9""","Jodhpur,",None,https://clutch.co/profile/orbital-innovation,http://www.orbitalinnovation.com,sales@orbitalinnovation.com,"
9680595947 ",
Digital-Labs," $10,000+ ",None,$150 - $199,"""10 - 49""","London,",None,https://clutch.co/profile/digital-labs,http://www.digital-labs.co.uk/,hello@digital-labs.co.uk,"
+44.020.3744.5525 ",
Flexus Solutions LLC," $5,000+ ",None,$25 - $49,"""50 - 249""","Indianapolis,",IN,https://clutch.co/profile/flexus-solutions,http://www.theflexus.com,info@theflexus.com,"
 ",
Ronas IT," $10,000+ ",None,$25 - $49,"""10 - 49""","Omsk,",None,https://clutch.co/profile/ronas-it,http://ronasit.com,info@ronasit.com,"
+7 3812 29 13 02 ",
StangaOne1," $5,000+ ",None,$25 - $49,"""50 - 249""","Sofia,",None,https://clutch.co/profile/stangaone1,http://www.stanga.net/,sales@stanga.net,"
+359894603664 ",
Grupo W," $10,000+ ",None,$25 - $49,"""50 - 249""","Saltillo,",None,https://clutch.co/profile/grupo-w,http://www.grupow.com,info@grupow.com,"
844.489.4400 ",
THiNC.technology," $10,000+ ",None,$100 - $149,"""2 - 9""","East Lansing,",MI,https://clutch.co/profile/thinctechnology,https://thinc.technology/,sales@thinc.technology,"
 ",
DigitalOutlooks, Undisclosed,None,$25 - $49,"""50 - 249""","Dnipropetrovsk,",None,https://clutch.co/profile/digitaloutlooks,http://digitaloutlooks.com,info@digitaloutlooks.com,"
+380675646038 ",
Terasol Technologies," $10,000+ ",None,$25 - $49,"""10 - 49""","Greater Noida,",None,https://clutch.co/profile/terasol-technologies,http://www.terasoltechnologies.com,hustler@terasol.in,"
91.99.9085.1432 ",
WebileApps," $25,000+ ",None,$50 - $99,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/webileapps,http://webileapps.com,sandy@webileapps.com,"
5712161019 ",
Zitec, Undisclosed,None,None,"""50 - 249""","Bucharest,",None,https://clutch.co/profile/zitec,https://zitec.com/,contact@zitec.com,"
(+40) 726.694.832 ",
 Mtc.," $10,000+ ",None,$150 - $199,"""50 - 249""","Dundee,",None,https://clutch.co/profile/mtc,http://www.mtcmedia.co.uk/,info@mtcmedia.co.uk,"
+44 0844.8042.021 ",
Tanooki Labs," $10,000+ ",None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/tanooki-labs,http://tanookilabs.com/,contact@tanookilabs.com,"
 ",
Qwesys Digital Solutions, Undisclosed,None,$25 - $49,"""2 - 9""","Surat,",None,https://clutch.co/profile/qwesys-digital-solutions,http://www.qwesys.com/,info@qwesys.com,"
7573071683 ",
INU Digital," $10,000+ ",None,$50 - $99,"""10 - 49""","Budapest,",None,https://clutch.co/profile/inu-digital,https://www.inudigital.com,smart@inudigital.com,"
+36 (1) 61 00 674 ",
SocialDNA Labs, Undisclosed,None,None,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/socialdna-labs,http://www.socialdnalabs.com,support@socialdnalabs.com,"
91.99.00931624 ",
Clarisoft Technologies," $5,000+ ",None,$25 - $49,"""50 - 249""","Bucharest,",None,https://clutch.co/profile/clarisoft-technologies,https://www.clarisoft.com/,office@clarisoft.com,"
+40.722.330.588 ",
Aegis Soft Tech, Undisclosed,None,< $25,"""50 - 249""","Rajkot,",None,https://clutch.co/profile/aegis-soft-tech,https://www.aegissofttech.com/,info@aegissofttech.com,"
 ",
HYS Enterprise," $1,000+ ",None,$25 - $49,"""50 - 249""","Odesa,",None,https://clutch.co/profile/hys-enterprise,http://www.hys-enterprise.com/Home/Main,info@hys-enterprise.com,"
+31 (0) 20 893 22 02 ",
Siya Infotech Solution Pvt. Ltd.," $1,000+ ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/siya-infotech-solution,http://www.siyainfo.com,info@siyainfo.com,"
+91 (079) 65534555 ",
CoDefyne," $5,000+ ",None,< $25,"""10 - 49""","Lewes,",DE,https://clutch.co/profile/codefyne,http://codefyne.com,connect@codefyne.com,"
302.248.5123 ",
Flying hippo," $5,000+ ",None,$100 - $149,"""10 - 49""","Des Moines,",IA,https://clutch.co/profile/flying-hippo,https://www.flyinghippo.com/,info@flyinghippo.com,"
515.288.5316 ",
Speedx Infotech Pvt. Ltd.," $1,000+ ",None,< $25,"""10 - 49""","Noida,",None,https://clutch.co/profile/speedx-infotech,http://www.speedxinfotech.com/,info@speedxinfotech.com,"
01204345639 ",
Let's Enkindle," $5,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/lets-enkindle,http://letsenkindle.com,d@letsenkindle.com,"
+91 972 366 4556 ",
CYCLE Interactive," $5,000+ ",None,$100 - $149,"""2 - 9""","New York,",NY,https://clutch.co/profile/cycle-interactive,https://cycle-interactive.com,business@cycleia.com,"
212-928-6028 ",
vServices LTD," $1,000+ ",None,$50 - $99,"""10 - 49""",None,None,https://clutch.co/profile/vservices,https://www.vservices.com/mobile-app-development,info@vservices.com,"
 ",
6ixwebsoft Technology," $5,000+ ",None,$100 - $149,"""10 - 49""","Marietta,",GA,https://clutch.co/profile/6ixwebsoft-technology,http://6ixwebsoft.com/,info@6ixwebsoft.com,"
239.676.6477 ",
Upnext, Undisclosed,None,$50 - $99,"""50 - 249""","Warsaw,",None,https://clutch.co/profile/upnext,http://upnext.io,hello@upnext.io,"
+48 22 692 41 39 ",
WPExperts," $1,000+ ",None,$50 - $99,"""50 - 249""","Karashi,",None,https://clutch.co/profile/wpexperts,https://wpexperts.io,contact@wpexperts.io,"
 ",
Luminate," $10,000+ ",None,$100 - $149,"""2 - 9""","Vancouver,",None,https://clutch.co/profile/luminate,http://www.luminateapps.com,hello@luminateapps.com,"
 ",
Sheer Industries, Undisclosed,None,None,"""2 - 9""","Houston,",TX,https://clutch.co/profile/sheer-industries,http://www.sheerindustries.com,enquiry@sheerindustries.com,"
2812416974 ",
Ranosys Technologies," $5,000+ ",None,$25 - $49,"""50 - 249""","Singapore,",None,https://clutch.co/profile/ranosys-technologies,https://www.ranosys.com,sales@ranosys.com,"
+65 6702 2132 ",
Tech Active," $10,000+ ",None,$150 - $199,"""50 - 249""","London,",None,https://clutch.co/profile/tech-active,http://www.active.agency/,,"
+44.0.333.555.2069 ",
SoftNEP," $1,000+ ",None,$25 - $49,"""10 - 49""","Kathmandu,",None,https://clutch.co/profile/softnep,https://softnep.com,mkt@softnep.com,"
 ",
Juicebox Interactive," $5,000+ ",None,$100 - $149,"""2 - 9""","Des Moines,",IA,https://clutch.co/profile/juicebox-interactive,http://juiceboxinteractive.com/,hi@juiceboxint.com,"
515.244.6633 ",
SSTech System," $1,000+ ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/sstech-system,http://www.sstechsystem.com,info@sstechsystem.com,"
+91 79 65456565 ",
EGO - Web Branding," $1,000+ ",None,None,"""10 - 49""","Tel Aviv,",None,https://clutch.co/profile/ego-web-branding,http://www.ego-wba.co.il/,INFO@EGO-WBA.COM,"
+972544480504 ",
ELLIPSIS INFOTECH," $5,000+ ",None,< $25,"""10 - 49""","Ahmedabad Gujarat,",None,https://clutch.co/profile/ellipsis-infotech,http://www.ellipsisinfotech.com,info@ellipsisinfotech.com,"
91.98.2421.2974 ",
Whitelotus Corporation Private Limited, Undisclosed,None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/whitelotus-corporation-private,http://www.whitelotuscorporation.com,contact@whitelotuscorporation.com,"
91.88.6687.8983 ",
Benamix," $5,000+ ",None,$25 - $49,"""50 - 249""","Lviv,",None,https://clutch.co/profile/benamix,https://benamix.com,sales@benamix.com,"
+380509278660 ",
Webfix Studio," $1,000+ ",None,$50 - $99,"""2 - 9""","Boston,",MA,https://clutch.co/profile/webfix-studio,https://webfixstudio.com/,info@webfixstudio.com,"
857.302.3445 ",
Maliwan Technology," $5,000+ ",None,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/maliwan-technology,http://maliwan.net,info@maliwan.net,"
+380977509519 ",
IQMBER," $10,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/iqmber,http://iqmber.com,sales@iqmber.com,"
+38(067) 681 73 92 ",
TouchCrafters," $1,000+ ",None,< $25,"""10 - 49""","Vadodara,",None,https://clutch.co/profile/touchcrafters,https://touchcrafters.com,bhaumik@touchcrafters.com,"
 ",
Siligin," $10,000+ ",None,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/siligin,http://www.siligin.com,sales@siligin.com,"
 ",
Best Business," $1,000+ ",None,< $25,"""10 - 49""","L'viv,",None,https://clutch.co/profile/best-business,http://bestb.org,alexkrasivskyi@gmail.com,"
+38 (097) 406 55 43 ",
Fresh Lemon Software LLC, Undisclosed,None,< $25,"""10 - 49""","Kolodischy,",None,https://clutch.co/profile/fresh-lemon-software,http://freshlemonsoft.com,hello@freshlemonsoft.com,"
+375445984024 ",
xDesign365," $10,000+ ",None,$150 - $199,"""10 - 49""","Edinburgh,",None,https://clutch.co/profile/xdesign365,https://www.xdesign.com/,hello@xdesign.com,"
+44.131.339.3838 ",
TopNotch Innovative Technologies," $1,000+ ",None,$100 - $149,"""10 - 49""",None,None,https://clutch.co/profile/topnotch-innovative-technologies,https://www.topnotchinv.com/,info@topnotchinv.com,"
 ",
IInterativa," $5,000+ ",None,$25 - $49,"""50 - 249""","Rio de Janeiro,",None,https://clutch.co/profile/iinterativa,http://www.iinterativa.com.br,contato@iinterativa.com.br,"
+55 21 2224-4525 ",
Advantcomp Consulting Inc.," $10,000+ ",None,$100 - $149,"""2 - 9""","Sydney, BC,",None,https://clutch.co/profile/advantcomp-consulting,http://www.advantcomp.com,asamuel@advantcomp.com,"
 ",
Brainium Labs," $5,000+ ",None,$100 - $149,"""10 - 49""","Darwin,",None,https://clutch.co/profile/brainium-labs,https://www.brainiumlabs.com.au,hello@brainiumlabs.com.au,"
+61889851713 ",
Moon Ideas," $5,000+ ",None,$25 - $49,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/moon-ideas,http://www.moonideas.com,info@moonideas.com,"
+59826042745 ",
Agile Codex Ltd," $1,000+ ",None,< $25,"""10 - 49""","Dhaka,",None,https://clutch.co/profile/agile-codex,http://www.agilecodex.com,info@agilecodex.com,"
+880.184.713.2939, +88029137384 ",
SpecScale," $1,000+ ",None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/specscale,http://www.specscale.com,info@specscale.com,"
+91 78 78 32 92 30 ",
MAGNUM TECHNOLOGIES," $5,000+ ",None,< $25,"""10 - 49""","Pune,",None,https://clutch.co/profile/magnum-technologies,http://themagnum.in,info@themagnum.in,"
91.90.4912.1939 ",
Wiinnova Software Labs, Undisclosed,None,< $25,"""10 - 49""","Calicut,",None,https://clutch.co/profile/wiinnova-software-labs,http://www.wiinnova.com,info@wiinnova.com,"
91.49.5243.6677  ",
Wise," $5,000+ ",None,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/wise,http://wdg-company.com/,info@wdg.com.ua,"
 ",
Apps N Stuff," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/apps-n-stuff,http://www.appsnstuff.com/,,"
+91 79 4800 2735 ",
SM Global Solutions LLP," $10,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/sm-global-solutions-llp,http://smglobal.in,business@smglobal.in,"
 ",
Exalt Integral Solutions, Undisclosed,None,None,"""50 - 249""","Trivandrum,",None,https://clutch.co/profile/exalt-integral-solutions,http://www.exaltplc.com,exalt.inbox@eisplc.com,"
91.471.657.7705 ",
Exelanz," $5,000+ ",None,$100 - $149,"""50 - 249""","Guildrand,",NY,https://clutch.co/profile/exelanz,http://www.exelanz.com/,,"
860.677.8883 ",
Digital Seo Web ," $1,000+ ",None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/digital-seo-web,http://www.digitalseoweb.com,info@digitalseoweb.com,"
 ",
Geolance Tech," $5,000+ ",None,$25 - $49,"""2 - 9"""," Toronto,",None,https://clutch.co/profile/geolance-tech,http://www.geolance.tech/,newbiz@geolance.tech,"
+1 (705) 806-8490 ",
Macte! Labs," $1,000+ ",None,$50 - $99,"""10 - 49""","Novosibrisk,",None,https://clutch.co/profile/macte-labs,https://mactelabs.com/,request@mactelabs.com,"
 ",
Arohatech," $1,000+ ",None,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/arohatech,https://www.arohatech.com,sales@arohatech.com,"
+91 120 4251080 ",
IT-SYSTEM mobile apps development," $1,000+ ",None,$25 - $49,"""2 - 9""","Wroclaw,",None,https://clutch.co/profile/it-system-mobile-apps-development,http://it-system.pl,info@it-system.pl,"
+48504968942 ",
Suretek Infosoft," $1,000+ ",None,< $25,"""10 - 49""","Noida,",None,https://clutch.co/profile/suretek-infosoft,http://suretekinfosoft.com/,ritesh.suri@suretekinfosoft.com,"
+911204233450 ",
Evolution Infosystem," $1,000+ ",None,$25 - $49,"""10 - 49""","Rajkot,",None,https://clutch.co/profile/evolution-infosystem,http://www.evolutioninfosystem.com,info@evolutioninfosystem.com,"
+91 8000340341 ",
InTechSoft," $1,000+ ",None,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/intechsoft,http://intechsoft.net,aleksander.sucharew@intechsoft.net,"
 ",
Duphos Media PVT LTD, Undisclosed,None,None,"""10 - 49""","Hyderabad,",None,https://clutch.co/profile/duphos-media,http://duphos.com/,info@duphos.com,"
9291239000 ",
Totient Business Solutions Pvt Ltd," $5,000+ ",None,< $25,"""10 - 49""","Bengaluru,",None,https://clutch.co/profile/totient-business-solutions,http://www.totient.in,info@totient.co.in,"
+91 80 2678 0415 ",
Woodridge Software," $25,000+ ",None,$150 - $199,"""10 - 49""","Golden,",CO,https://clutch.co/profile/woodridge-software,http://woodridgesoftware.com,theron@woodridgesoftware.com,"
7204039454 ",
Smart-IT Ltd.," $10,000+ ",None,$25 - $49,"""50 - 249""","Minsk,",None,https://clutch.co/profile/smart-it,http://smart-it.io,info@smart-it.io,"
 ",
Digital Business," $10,000+ ",None,$50 - $99,"""50 - 249""","Porto Alegre,",None,https://clutch.co/profile/digital-business,http://www.digitalbusinessgroup.ca,marketing@digitalbusiness.com.br,"
+55 ( 51 ) 3029.6040 ",
TRL IT Solutions," $5,000+ ",None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/trl-it-solutions,http://trlit.com/,trlititsolutions@gmail.com,"
 ",
Codebrahma Technologies," $10,000+ ",None,$25 - $49,"""10 - 49""","Bengaluru,",None,https://clutch.co/profile/codebrahma-technologies,https://codebrahma.com,talk@codebrahma.com,"
+917566218003 ",
AFour Technologies ," $50,000+ ",None,None,"""50 - 249""","Pune,",None,https://clutch.co/profile/afour-technologies,https://afourtech.com,contact@afourtech.com,"
+91 20 6500 0402 ",
Atom Engine," $10,000+ ",None,$150 - $199,"""2 - 9""","Leicester,",None,https://clutch.co/profile/atom-engine,https://atomengine.co.uk/,midlands@atomengine.co.uk,"
+44 0116.2706591 ",
"Hatton Point, Inc"," $10,000+ ",None,$150 - $199,"""2 - 9""","Denver,",None,https://clutch.co/profile/hatton-point,https://hattonpoint.com/,info@hattonpoint.com,"
+1 303-232-3840 ",
SoftMediaLab LLC," $5,000+ ",None,$25 - $49,"""10 - 49""","Ekaterinburg,",None,https://clutch.co/profile/softmedialab,https://softmedialab.com/,911@softmedialab.com,"
+7 (343) 385-78-86 ",
Clairvoyant Mobile Solutions, Undisclosed,None,$25 - $49,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/clairvoyant-mobile-solutions,http://www.clairvoyant.in,sales@clairvoyant.in,"
+91-9716299451 ",
PixelTeh," $10,000+ ",None,$25 - $49,"""50 - 249""","Zaporizhzhya,",None,https://clutch.co/profile/pixelteh,https://pixelteh.com/,info@pixelteh.com,"
+38 050 060 12 58 ",
Enosis Solutions, Undisclosed,None,< $25,"""50 - 249""","Dhaka,",None,https://clutch.co/profile/enosis-solutions,http://www.enosisbd.com,saleem.hasan@enosisbd.com,"
 ",
Aspire Software Consultancy Pvt. Ltd., Undisclosed,None,$50 - $99,"""50 - 249""","Bangalore,",None,https://clutch.co/profile/aspire-software-consultancy,http://www.aspiresoftwareconsultancy.com/,sales@aspiresoftwareconsultancy.com,"
080-26780972 ",
ECHIZH, Undisclosed,None,$25 - $49,"""10 - 49""","Kronos,",None,https://clutch.co/profile/echizh,https://echizh.com.ua/,info@echizh.com.ua,"
 ",
Kultprosvet," $1,000+ ",None,$25 - $49,"""10 - 49""","Dnipro,",None,https://clutch.co/profile/kultprosvet,http://kultprosvet.net,info@kultprosvet.net,"
+380 67 627 43 00 ",
sodigital," $1,000+ ",None,$25 - $49,"""10 - 49""","Krakow,",None,https://clutch.co/profile/sodigital,http://www.sodigital.com,hello@sodigital.com,"
 ",
