Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone,
Yugtia Technologies Private Limited, Undisclosed,None,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/yugtia-technologies-private,http://www.yugtia.com,info@yugtia.com,"
 ",
Procodific," $5,000+ ",None,$25 - $49,"""2 - 9""","Paris,",None,https://clutch.co/profile/procodific,http://procodific.com/,development@procodific.com,"
+33767062092 ",
Sarvika Technologies," $1,000+ ",None,< $25,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/sarvika-technologies,http://www.sarvika.com,authsmaccounts@sarvika.com,"
+91-141-4911243 ",
eBizTrait Technolabs," $1,000+ ",None,$25 - $49,"""10 - 49""","Falls Church,",VA,https://clutch.co/profile/ebiztrait-technolabs,http://www.ebiztrait.com,sales@ebiztrait.com,"
209-207-3979 ",
Digital Seo Web ," $1,000+ ",None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/digital-seo-web,http://www.digitalseoweb.com,info@digitalseoweb.com,"
 ",
Xonest Technologies Pvt. Ltd.," $5,000+ ",None,< $25,"""10 - 49""","Gurgaon,",None,https://clutch.co/profile/xonest-technologies,http://www.xonestech.com/,sales@xonestech.com,"
+91 706 530 2975 ",
Skilect," $1,000+ ",None,$25 - $49,"""2 - 9""","Kyiv,",None,https://clutch.co/profile/skilect,http://www.skilect.com,hello@skilect.com,"
 ",
UtkarshSoft," $1,000+ ",None,< $25,"""2 - 9""","Ahmedabad,",None,https://clutch.co/profile/utkarshsoft,https://www.utkarshsoft.com/,info@utkarshsoft.com,"
 ",
TACT, Undisclosed,None,< $25,"""10 - 49""","Lucknow,",None,https://clutch.co/profile/tact,http://www.trendsetterz.co.in,contact@tact.co.in,"
+91 522 4108608 ",
Technigent, Undisclosed,None,None,"""10 - 49""","Rajikot,",None,https://clutch.co/profile/technigent,http://www.technigents.com/,salessupport@technigents.com,"
+91-281-2229502 ",
Remote," $10,000+ ",None,$150 - $199,"""2 - 9""","Shrewsbury,",None,https://clutch.co/profile/remote,http://remote.online/,info@remote.online,"
174.338.7873 ",
The Reference," $75,000+ ",None,$100 - $149,"""50 - 249""","NYC,",NY,https://clutch.co/profile/reference,https://www.the-reference.com,info@the-reference.com,"
9293513196 ",
Icicle Technologies Pvt. Ltd.," $10,000+ ",None,$25 - $49,"""50 - 249""","Mumbai,",None,https://clutch.co/profile/icicle-technologies,http://www.icicletech.com,hello@icicletech.com,"
+919004210210 ",
Rubius, Undisclosed,None,$25 - $49,"""50 - 249""","Tomsk,",None,https://clutch.co/profile/rubius,http://www.rubius.com,info@rubius.com,"
+7 (3822) 9-7777-2 ",
TapFreaks," $10,000+ ",None,$50 - $99,"""10 - 49""","Oshawa,",None,https://clutch.co/profile/tapfreaks,http://tapfreaks.net/,sales@tapfreaks.net,"
905.550.7374 ",
Antares Code Studio," $5,000+ ",None,$25 - $49,"""10 - 49""","London,",None,https://clutch.co/profile/antares-code-studio,http://www.antarescodestudio.com,hello@antarescodestudio.com,"
+44 7888 896 869 ",
PrototypeDev," $1,000+ ",None,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/prototypedev,http://prototypedev.com.ua/,prototypedevelopments@gmail.com,"
+380672002299 ",
Citrusbyte," $10,000+ ",None,$150 - $199,"""10 - 49""","Encino,",CA,https://clutch.co/profile/citrusbyte,https://citrusbyte.com/,sales@citrusbyte.com,"
1-888-969-2983 ",
Astronaut Solutions," $5,000+ ",None,$25 - $49,"""10 - 49""","Wroclaw,",None,https://clutch.co/profile/astronaut-solutions-0,https://astronaut.solutions/,contact@astronaut.solutions,"
 ",
WebCaliper," $10,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/webcaliper,https://www.webcaliper.com/?utm_campaign=Business_Directory&utm_source=clutch.co,info@webcaliper.com,"
91 9924721096 ",
Lember," $5,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/lember,https://lember.com.ua/,hi@lember.com.ua,"
 ",
Beluga Labs," $10,000+ ",None,$150 - $199,"""10 - 49""","New York,",None,https://clutch.co/profile/beluga-labs,https://belugalab.com/,,"
855.823.5842 ",
Synamen Thinklabs Pvt. Ltd.," $1,000+ ",None,< $25,"""10 - 49""","Chennai,",None,https://clutch.co/profile/synamen-thinklabs,http://www.synamen.com,info@synamen.com,"
(+91) 44 4215 5672  ",
205 Media," $5,000+ ",None,$50 - $99,"""2 - 9""","Notting Hill,",None,https://clutch.co/profile/205-media,https://205.media,hello@205.media,"
 ",
DivBox," $1,000+ ",None,$50 - $99,"""50 - 249""","Mumbai,",None,https://clutch.co/profile/divbox,http://divbox.in/,info@divbox.in,"
02241224199 ",
Evertop," $5,000+ ",None,$25 - $49,"""10 - 49""","Chorzw,",None,https://clutch.co/profile/evertop,http://www.evertop.pl,info@evertop.pl,"
00 48 32 445 33 36 ",
Aglowid IT Solutions," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/aglowid-it-solutions,https://aglowiditsolutions.com,sales@aglowiditsolutions.com,"
+91.90162.35370 ",
NetFillip Technologies, Undisclosed,None,None,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/netfillip-technologies,http://www.netfillip.com/,info@netfillip.com,"
917940053234 ",
YENA Software GmbH," $1,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/yena-software-gmbh,http://yena.at,,"
 ",
Livatek," $25,000+ ",None,$25 - $49,"""10 - 49""","byhj,",None,https://clutch.co/profile/livatek,http://www.livatek.com,smp@livatek.com,"
+45 7734 3090 ",
Karzansoft, Undisclosed,None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/karzansoft,http://www.karzansoft.com,martin@karzansoft.com,"
 ",
Space66," $10,000+ ",None,$150 - $199,"""10 - 49""","London,",None,https://clutch.co/profile/space66,https://www.space66.com/,info@space66.com,"
+44.0.20.3773.1039 ",
Olive Mid East," $1,000+ ",None,$25 - $49,"""50 - 249""","Dubai,",None,https://clutch.co/profile/olive-mid-east,http://www.oliveme.ae/,enquiry@oliveme.ae,"
+971 4 3296800 ",
Workrocks, Undisclosed,None,$25 - $49,"""50 - 249"""," Dnepropetrovsk,",None,https://clutch.co/profile/workrocks,http://www.workrocks.com/,info@workrocks.ua,"
 ",
BlueSapling," $10,000+ ",None,$25 - $49,"""2 - 9""","Bengaluru,",None,https://clutch.co/profile/bluesapling,http://www.bluesapling.com,hello@bluesapling.com,"
+91-8277-20-8000 ",
Zapleo Soft, Undisclosed,None,< $25,"""2 - 9""","Dnipro,",None,https://clutch.co/profile/zapleo-soft,http://zapleo.com/,dima@zapleo.com,"
+38 (099) 481 1889 ",
IMPA," $1,000+ ",None,$50 - $99,"""2 - 9""","Sherman Oaks,",CA,https://clutch.co/profile/impa,http://impalab.com/,info@impalab.com,"
213.699.3993 ",
Deo Labs," $5,000+ ",None,$25 - $49,"""2 - 9""","Montevideo,",None,https://clutch.co/profile/deo-labs,http://www.deo-labs.com,lucas.elmallian@deo-labs.com,"
+59894697414 ",
Creativ Digital," $5,000+ ",None,$100 - $149,"""10 - 49""","Sydey,",None,https://clutch.co/profile/creativ-digital,http://www.creativ.com.au,,"
 ",
Dataphiles Ltd," $10,000+ ",None,$150 - $199,"""10 - 49""","Otley ,",None,https://clutch.co/profile/dataphiles,https://www.dataphiles.co.uk/,info@dataphiles.co.uk,"
+44 1943 464090 ",
Edsson Software," $1,000+ ",None,$25 - $49,"""50 - 249""","Kyiv,",None,https://clutch.co/profile/edsson-software,https://www.edsson.com/,rohanin@edsson.com,"
+380504522957 ",
Unique Software Development LLC," $25,000+ ",None,$50 - $99,"""50 - 249""","Dallas,",TX,https://clutch.co/profile/unique-software-development,http://www.uniquesoftwaredev.com,info@uniquesoftwaredev.com,"
+18559764873 ",
iHorse," $10,000+ ",None,$150 - $199,"""50 - 249""","New York,",NY,https://clutch.co/profile/ihorse,http://ihorse.tech,hello@ihorse.tech,"
1.561.402.7408 ",
Elatebrain Solution," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/elatebrain-solution,http://www.elatebrain.com/,sales@elatebrain.com,"
9998890660 ",
TP&P Technology," $5,000+ ",None,$25 - $49,"""50 - 249""","Ho Chi Minh City,",None,https://clutch.co/profile/tpp-technology,http://www.tpptechnology.com,info@tpptechnology.com,"
+84 28 3991 6468 ",
YUHIRO Technologies," $5,000+ ",None,< $25,"""10 - 49""","Kuriachira,",None,https://clutch.co/profile/yuhiro-technologies,http://www.software-developer-india.com/,info@yuhiro.de,"
+91 (0) 984 686 1166 ",
Universal Stream Solution LLC," $5,000+ ",None,$25 - $49,"""10 - 49""","Mcdonough,",GA,https://clutch.co/profile/universal-stream-solution,http://www.universalstreamsolution.com/,info@universalstreamsolution.com,"
+1 (678) 720 4961 ",
datarockets," $5,000+ ",None,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/datarockets,http://datarockets.com,hello@datarockets.com,"
 ",
Incognito Worldwide, Undisclosed,None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/incognito-worldwide,http://www.incognitoworldwide.com,support@incognitoworldwit@icom,"
 ",
eCodesoft Solutions," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/ecodesoft-solutions,http://ecodesoft.com,info@ecodesoft.com,"
+91-9898181101 ",
Pandera Labs," $50,000+ ",None,$150 - $199,"""50 - 249""","Chicago,",IL,https://clutch.co/profile/pandera-labs,http://www.panderalabs.com/,dennis@panderalabs.com,"
 ",
Flyte Solutions," $10,000+ ",None,< $25,"""10 - 49""","Gulshan-1,",None,https://clutch.co/profile/flyte-solutions,http://flytesolutions.com/,info@flytesolutions.com,"
+8801793532035 ",
Aufait Technologies," $5,000+ ",None,< $25,"""50 - 249""","Bangalore,",None,https://clutch.co/profile/aufait-technologies,http://www.aufait.in,sales@aufait.in,"
91.80.4248.3100 - 99 ",
ShinnedHawks Technologies," $1,000+ ",None,< $25,"""2 - 9""","Chennai,",None,https://clutch.co/profile/shinnedhawks-technologies,http://www.shinnedhawks.com,sales@shinnedhawks.com,"
 ",
Zivoke," $1,000+ ",None,$25 - $49,"""2 - 9""","New York,",NY,https://clutch.co/profile/zivoke,https://www.zivoke.com/,ceo@zivoke.com,"
+1 646 883 5194 ",
Csoft Technology, Undisclosed,None,None,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/csoft-technology,http://www.csofttech.com,csofttech@csofttech.com,"
+91 98258 90296 ",
NOMA SOLUTIONS," $10,000+ ",None,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/noma-solutions,http://www.nomasolutions.pl,info@nomasolutions.pl,"
 ",
Thrifa ," $1,000+ ",None,$25 - $49,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/thrifa,http://www.thrifa.io,contact@thrifa.io,"
2063563146 ",
Unit Space," $1,000+ ",None,$25 - $49,"""10 - 49""","Kharkov,",None,https://clutch.co/profile/unit-space,https://unitspace.top/,info@unitsapce.top,"
380639993211 ",
"IowaComputerGurus, Inc.", Undisclosed,None,$100 - $149,"""2 - 9""","Ankeny,",IA,https://clutch.co/profile/iowacomputergurus,http://www.iowacomputergurus.com/,sales@iowacomputergurus.com,"
515.270.7063 ",
Centillion," $1,000+ ",None,$25 - $49,"""10 - 49""","Navi Mumbai,",None,https://clutch.co/profile/centillion,https://centilliontech.in/index,siddarth.kumar@centilliontech.in,"
02249246129 ",
MANE," $5,000+ ",None,$50 - $99,"""10 - 49""","Belgrade,",None,https://clutch.co/profile/mane,https://www.madebymane.com,hello@madebymane.com,"
+381 69 247 9148 ",
Richken Media, Undisclosed,None,$25 - $49,"""10 - 49""","Kazhakkuttom,",None,https://clutch.co/profile/richken-media,https://richkenmedia.com,shine@richkenmedia.com,"
+91 854 798 4867 ",
WALTRUMP TECHNOLOGY," $1,000+ ",None,< $25,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/waltrump-technology,http://www.waltrump.com,vaibhav@waltrump.com,"
 ",
UX Dream," $10,000+ ",None,$25 - $49,"""10 - 49""","Poznan,",None,https://clutch.co/profile/ux-dream,http://www.uxdream.com,hello@uxdream.com,"
+48 518 549 840 ",
Techcon Labs," $25,000+ ",None,$25 - $49,"""10 - 49""","Gurgaon,",None,https://clutch.co/profile/techcon-labs,http://www.techconlabs.com/,info@techconlabs.com,"
91-9811021616 ",
RedTag," $1,000+ ",None,$25 - $49,"""50 - 249""",None,None,https://clutch.co/profile/redtag,http://redtag.com.ua/,info@redtag.com.ua,"
 ",
IDBM Technologies," $1,000+ ",None,< $25,"""50 - 249""","Delhi,",None,https://clutch.co/profile/idbm-technologies,http://idbmtech.com/,sales@idbmtech.com,"
+91-9205208681 ",
HashedIn Technologies," $100,000+ ",None,$25 - $49,"""50 - 249""","Bangalore,",None,https://clutch.co/profile/hashedin-technologies,https://www.hashedin.com/,contact@hashedin.com,"
+91 80 6950 1777 ",
MintyMint," $5,000+ ",None,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/mintymint,https://mintymint.net,hello@mintymint.net,"
+380954794020 ",
ArsenalTech," $1,000+ ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/arsenaltech,http://www.arsenaltech.com/,info@arsenaltech.com,"
 ",
InnoMind Technologies, Undisclosed,None,$25 - $49,"""10 - 49""","Cochin ,",None,https://clutch.co/profile/innomind-technologies,http://www.innomindtech.com,bdm@innomindtech.com,"
+91 (484) 4013474 ",
Nordic Dev," $10,000+ ",None,$100 - $149,"""2 - 9""","Minneapolis,",MN,https://clutch.co/profile/nordic-dev,https://nordicdev.io/,contact@nordicdev.io,"
+1.612.314.9852 ",
MMTR technology," $1,000+ ",None,< $25,"""50 - 249""","Kostroma,",None,https://clutch.co/profile/mmtr-technology,http://www.mmtr-tech.com/,sale@mmtr-tech.com,"
+79621865555 ",
Dektry," $5,000+ ",None,$25 - $49,"""Freelancer""","Minsk,",None,https://clutch.co/profile/dektry,http://www.dektry.com,lida.matveeva@dektry.com,"
+375293235855 ",
CodeCrux Web Technologies pvt ltd," $10,000+ ",None,$25 - $49,"""10 - 49""","Gachibowli, Hyderabad, Telangana,",None,https://clutch.co/profile/codecrux-web-technologies,http://codecrux.com/,contact@codecrux.com,"
 ",
AOE, Undisclosed,None,$150 - $199,"""50 - 249""","San Francisco,",CA,https://clutch.co/profile/aoe,https://www.aoe.com/en/home.html,,"
415.230.0690 ",
KNOWARTH Technologies Pvt. Ltd.," $5,000+ ",None,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/knowarth-technologies,https://www.knowarth.com/,marketing@knowarth.com,"
+91 79 6617 3708 ",
Technologus," $10,000+ ",None,$150 - $199,"""50 - 249""","Noida,",None,https://clutch.co/profile/technologus,http://www.technologus.com/,sales@technologus.com,"
+91.987.3469.643 ",
LemonUnit.com," $1,000+ ",None,$25 - $49,"""2 - 9""","Rzeszw,",None,https://clutch.co/profile/lemonunitcom,http://lemonunit.com,contact@lemonunit.com,"
+48 503 145 080 ",
Weeteam France, Undisclosed,None,$25 - $49,"""2 - 9""","Paris,",None,https://clutch.co/profile/weeteam-france,http://www.weeteam.com,hello@weeteam.com,"
 ",
SynergyTop," $1,000+ ",None,$25 - $49,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/synergytop,https://synergytop.com/,info@synergytop.com,"
+1(858) 472-2892 ",
PristineSofts," $1,000+ ",None,$25 - $49,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/pristinesofts,https://pristinesofts.com,vpattar@pristinesofts.com,"
9739419886 ",
Addon Web Solutions," $10,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/addon-web-solutions,http://www.addonwebsolutions.com,bhavnarawat@addonwebsolutions.com,"
+91 79 40329844 ",
trio-interactive," $5,000+ ",None,$50 - $99,"""50 - 249""","Mannheim,",None,https://clutch.co/profile/trio-interactive,https://www.trio-interactive.com/,i.radulovski@trio-group.de,"
 ",
Appreneurial," $1,000+ ",None,$25 - $49,"""2 - 9""",None,DE,https://clutch.co/profile/appreneurial,http://appreneurial.com,hello@appreneurial.com,"
+1 (267) 422-4117 ",
Agira Technologies, Undisclosed,None,None,"""50 - 249""","North Brunswick,",NJ,https://clutch.co/profile/agira-technologies,http://www.agiratech.com,info@agiratech.com,"
+1-888-502-4472 ",
Zerone Consulting," $10,000+ ",None,$25 - $49,"""50 - 249""","Kochi,",None,https://clutch.co/profile/zerone-consulting,http://www.zerone-consulting.com,jeyash@zerone-consulting.com,"
+91.484.241.5131 ",
BeyondKey Technologies," $10,000+ ",None,$25 - $49,"""50 - 249""","Indore,",None,https://clutch.co/profile/beyondkey-technologies,http://www.beyondkey.com/,marketing@beyondkey.com,"
 ",
Cafeto Software," $25,000+ ",None,$25 - $49,"""50 - 249""","Houston,",TX,https://clutch.co/profile/cafeto-software,http://www.cafeto.co,sales@cafetosoftware.com,"
 ",
VOLO," $10,000+ ",None,$25 - $49,"""50 - 249""","Yerevan,",None,https://clutch.co/profile/volo,http://volo.global/,info@volo.global,"
+374 11 998050 ",
Q5 Infotech, Undisclosed,None,< $25,"""50 - 249""","Mississauga,",None,https://clutch.co/profile/q5-infotech,http://www.q5infotech.com/,info@q5infotech.com,"
 ",
Recrosoft Technologies Pvt. Ltd.," $5,000+ ",None,< $25,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/recrosoft-technologies,http://www.recro.io,info@recro.io,"
91.80.4229.7232  ",
MyITGuy," $5,000+ ",None,$100 - $149,"""2 - 9""","Houston,",TX,https://clutch.co/profile/myitguy,https://www.gomyitguy.com,info@gomyitguy.com,"
713.970.1016 ",
A2ZFame," $1,000+ ",None,$25 - $49,"""2 - 9""","Jaipur,",None,https://clutch.co/profile/a2zfame,http://a2zfame.com,atwozfame@gmail.com,"
91-9928527669 ",
Abservetech Private Limited," $1,000+ ",None,< $25,"""10 - 49""","Madurai,",None,https://clutch.co/profile/abservetech-private,https://www.abservetech.com/,sales@abservetech.com,"
(0452) 426-6678 ",
DigiWolves," $5,000+ ",None,< $25,"""10 - 49""","SAS Nagar,",None,https://clutch.co/profile/digiwolves,http://www.digiwolves.com/,admin@digiwolves.com,"
+91 8264831813 ",
TrendLine Studio," $1,000+ ",None,< $25,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/trendline-studio,http://trendlineglobal.net/,info@trendlineglobal.net,"
+38 (044) 383-81-14 ",
Sneaker Interactive," $5,000+ ",None,$100 - $149,"""2 - 9""","Houston,",TX,https://clutch.co/profile/sneaker-interactive,https://sneakerint.com/,info@sneakerint.com,"
713.502.3700 ",
CODESTUDIO," $1,000+ ",None,$100 - $149,"""10 - 49""","Sydney,",None,https://clutch.co/profile/codestudio,https://codestudio.com.au/,contact@codestudio.com.au,"
(02) 8002 1915 ",
AOTWO Web & Technology Pvt Ltd, Undisclosed,None,None,"""50 - 249""","Kolkata,",None,https://clutch.co/profile/aotwo-web-technology,http://aotwo.pro/,hello@aotwo.pro,"
9875430915 ",
Intelliwins, Undisclosed,None,None,"""2 - 9""","Bhubaneswar,",None,https://clutch.co/profile/intelliwins,http://intelliwins.com/,info@intelliwins.com,"
91.94.384 80191 ",
Azavar Technologies," $25,000+ ",None,None,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/azavar-technologies,https://www.azavar.com/,team@azavar.com,"
 ",
Bevin Lane, Undisclosed,None,$50 - $99,"""2 - 9""","Maidstone,",None,https://clutch.co/profile/bevin-lane,http://bevinlane.com/,info@bevinlane.com,"
 ",
Electric Web, Undisclosed,None,$100 - $149,"""Freelancer""","Sacramento,",CA,https://clutch.co/profile/electric-web,http://www.electricwebmarketing.com,kirill@electricwebmarketing.com,"
 ",
Accelor Technology Services, Undisclosed,None,$25 - $49,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/accelor-technology-services,http://www.accelortech.com,query@accelortech.com,"
+91-141-4086423 ",
Espresso Moon," $5,000+ ",None,$100 - $149,"""2 - 9""","Houston,",TX,https://clutch.co/profile/espresso-moon,http://espressomoon.com/,info@espressomoon.com,"
281.656.4499 ",
Harbour, Undisclosed,None,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/harbour,http://www.harbourco.com,info@harbourco.com,"
 ",
Sedente," $10,000+ ",None,$25 - $49,"""2 - 9""","Richmond,",TX,https://clutch.co/profile/sedente,http://www.sedente.com,sales@sedente.com,"
832 359 2099 ",
